isbn13,Stock,Price,Discount,VendorId,dist_id,Publisher,Weight
9781510468818,0,107.2,35.0,NA,51,HODDER STOUGHTON EDUCATIONAL,0.0
9782764330111,0,846.0,0.0,NA,90,UKPAPERBACK,1000.0
9788176257343,0,750.0,50.0,NA,87,SARUP,0.0
9789364286398,0,425.0,50.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9780890066119,0,13987.6,32.0,NA,285,VYCO BOOKS,0.0
9780000003423,0,199.0,20.0,NA,23,SOLAR SYSTEM,0.0
9780000003560,0,299.0,20.0,NA,23,THE BEST THING ABOUT YOU IS YOU!,0.0
9789358010282,0,375.0,50.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9781580530736,0,10437.0,30.0,NA,21,ARTECH HOUSE,0.0
9781608070435,0,10437.0,30.0,NA,21,ARTECH HOUSE,0.0
9788189940263,0,499.0,30.0,NA,21,GLOBAL  MEDIA,0.0
9788176258180,0,1000.0,50.0,NA,87,SARUP,0.0
9780000003294,0,2995.0,20.0,NA,23,WORLD OF DAVID WALLIAMS : BIGGEST BOX (8 VOL),0.0
9780023391309,0,6853.63,30.0,NA,21,PALGRAVE,0.0
9788121506342,0,2600.0,30.0,NA,14,MUNSHIRAM MANOHARLAL PUBLISHERS PVT LTD,0.0
9789357489829,2,125.0,40.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9780890069202,0,3876.6,30.0,NA,21,ARTECH HOUSE,0.0
9781898697725,0,1988.0,30.0,NA,21,GRUB STREET,0.0
9789812458919,0,650.0,33.0,NA,20,,0.0
9780890061602,0,2683.8,30.0,NA,21,ARTECH HOUSE,0.0
9780890068779,0,1590.4,30.0,NA,21,ARTECH HOUSE,0.0
9788189940737,0,499.0,30.0,NA,21,GLOBAL  MEDIA,0.0
9781546508465,0,396.538,10.0,NA,188,PBC-DISTRIBUTORS,0.0
9780000011756,0,350.0,20.0,NA,23,URDU GHAZALS AN ANTHOLOGY,0.0
9780852963258,0,5256.4,30.0,NA,21,IEE,0.0
9781607839811,0,9954.0,30.0,NA,21,ARTECH HOUSE,0.0
9788121502733,0,450.0,30.0,NA,14,MUNSHIRAM MANOHARLAL PUBLISHERS PVT LTD,0.0
9789364283618,0,299.0,40.0,NA,90,DOUBLE 9 PUBLISHER,0.0
9780000011299,0,350.0,20.0,NA,23,KHELKUD KE NIYAM,0.0
9780500091203,0,1500.0,33.0,NA,20,THAMES & HUDSON,0.0
9780890065563,0,7554.4,30.0,NA,21,ARTECH HOUSE,0.0
9780878938148,0,1887.61,20.0,NA,116,SINAUER,0.0
9788176257442,0,700.0,50.0,NA,87,SARUP,0.0
9780863411694,0,6415.9,30.0,NA,21,IEE,0.0
9781580537193,0,7852.6,30.0,NA,21,ARTECH HOUSE,0.0
9781879102798,0,3088.14,30.0,NA,21,EARTHSCAN,0.0
9789358017113,2,99.0,40.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9781588163936,0,399.0,20.0,NA,182,SHREE BOOK CENTRE,0.0
9780000011404,0,225.0,20.0,NA,23,HAR KISI KI HOTI HAI KAHANI,0.0
9780710615626,0,23359.0,30.0,NA,21,JANES,0.0
9780890069042,0,2882.6,30.0,NA,21,ARTECH HOUSE,0.0
9780878934034,0,5963.01,20.0,NA,116,SINAUER,0.0
9789364281652,0,725.0,50.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9789380177335,0,650.0,0.0,NA,182,VIJ BOOKS,0.0
9780000011428,0,399.0,20.0,NA,23,NINE LIVES:IN SEARCH OF SACRED IN MODERN INDIA,0.0
9780321369451,0,3905.13,19.25,NA,9,SHROFF,2.0
9780000011855,0,110.0,20.0,NA,23,TWELFTH NIGHT,0.0
9780873396028,0,13682.1,30.0,NA,21,TMS,0.0
9780878937059,0,4116.1,30.0,NA,21,PALGRAVE,0.0
9780890060032,0,4870.6,30.0,NA,21,ARTECH HOUSE,0.0
9781580530200,0,2783.2,30.0,NA,21,ARTECH HOUSE,0.0
9781580535427,0,8247.6,30.0,NA,21,ARTECH HOUSE,0.0
9788182529557,0,199.0,20.0,NA,23,WILCO BOOKS,0.0
9781529833522,0,847.0,62.0,NA,90,GARDNER,154.0
9781928706038,1,2232.0,40.0,NA,90,GARDNER,418.0
9781946469205,0,645.45,10.0,NA,188,PBC-DISTRIBUTORS,0.0
9780000003409,0,299.0,20.0,NA,23,NARNIA THE HORSE,0.0
9780907789147,0,495.0,33.0,NA,20,ROBERT FREDERICK LTD.,0.0
9781861250452,0,12368.0,30.0,NA,21,MISC,0.0
9781898697688,0,20.0,30.0,NA,21,MISC,0.0
9781680305487,0,855.966,10.0,NA,188,PBC-DISTRIBUTORS,0.0
9780000003355,0,299.0,20.0,NA,23,EQUATIONS,0.0
9780000011800,0,135.0,20.0,NA,23,THE LEADER IN YOU,0.0
9780000011886,0,280.0,20.0,NA,23,Z AMAZING FACTS SET OF 4 BOOKS,0.0
9780321168795,0,4302.34,10.0,NA,188,PBC-DISTRIBUTORS,0.0
9780074620861,0,375.0,20.0,NA,116,TMH,0.0
9789358011258,0,149.0,40.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9788170173656,3,1500.0,40.0,NA,214,INDIALOG PUBLISHER,0.0
9780000001542,0,919.0,20.0,NA,23,ORGANIC CHEMISTRY FOR JEE (ADVANCED): PART 1 2021,0.0
9780000011237,0,225.0,20.0,NA,23,INDIA POSITIVE: NEW ESSAYS AND SELECTED COLUMNS,0.0
9788173197994,0,495.0,20.0,NA,6,NAROSA BOOK DISTRIBUTORS PVT LTD-NEW DELHI,0.0
9788131937976,0,249.0,30.0,NA,169,B.JAIN LARGE PRINT,0.0
9780000011459,0,175.0,20.0,NA,23,THE MYSTERIOUS AFFAIR AT STYLES,0.0
9780750616980,0,2315.14,30.0,NA,21,ELSEVIER,0.0
9781898697596,0,1983.03,30.0,NA,21,CROWOOD,0.0
9788173193217,0,275.0,20.0,NA,6,NAROSA BOOK DISTRIBUTORS PVT LTD-NEW DELHI,0.0
9780857805164,0,595.0,50.0,NA,305,MISC/OTHERS,0.0
9781542938471,0,430.3,10.0,NA,188,PBC-DISTRIBUTORS,0.0
9781903706831,0,1882.49,2.0,NA,285,VYCO BOOKS,0.0
9780863411519,0,8039.2,30.0,NA,21,IEE,0.0
9788176257930,0,675.0,50.0,NA,87,SARUP,0.0
9780500130506,0,1995.0,33.0,NA,20,THAMES & HUDSON,0.0
9780500610039,0,130.875,33.0,NA,20,THAMES & HUDSON LTD,0.0
9780951296103,0,413.565,33.0,NA,20,KEN EVANS PRINTS,0.0
9789358017359,0,349.0,50.0,NA,90,DOUBLE 9 PUBLISHER,0.0
9780000009739,0,200.0,20.0,NA,23,SHIRDI SAI SPEAKS (HINDI),0.0
9780000009937,0,55.0,20.0,NA,23,UPSC SYLLABUS CIVIL SERVICES,0.0
9780000011770,0,275.0,20.0,NA,23,READ ALOUD : TREASURED TALES { LEVEL :-2 },0.0
9780236308149,0,1319.22,33.0,NA,20,HARPERCOLLINS DISTRIBUTION SERVICES,0.0
9780878143009,0,2315.14,30.0,NA,21,PENWELL,0.0
9789812458179,0,795.0,33.0,NA,20,,0.0
9780340749425,0,646.1,20.0,NA,116,ELBS,0.0
9788131213476,0,625.0,33.0,NA,129,ELSEVIER,0.0
9788176256407,0,500.0,50.0,NA,87,SARUP,0.0
9788180562310,0,10.0,20.0,NA,169,OUT OF PRINT,0.0
9789358710267,0,99.0,40.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9780697030603,0,3733.59,30.0,NA,21,MCGH.ISE,0.0
9780890069431,0,8349.6,30.0,NA,21,ARTECH HOUSE,0.0
9781563632518,0,5793.63,30.0,NA,21,MEDICAL ECONOMICS,0.0
9780000002983,0,80.0,20.0,NA,23,SIMPLE CHEMISTRY EXPERIMENTS WITH EVERYDAY MATERIALS,0.0
9788121508797,0,2000.0,30.0,NA,14,MUNSHIRAM MANOHARLAL PUBLISHERS PVT LTD,0.0
9780323077859,0,4842.23,40.0,NA,129,ELSUS,1.2
9781445488806,0,195.0,43.0,NA,99,PARRAGON,0.0
9780323077859,0,5058.27,25.0,NA,149,MOSBY/JEMS,1.2
9781546479321,0,661.338,10.0,NA,188,PBC-DISTRIBUTORS,0.0
9780000003270,0,75.0,20.0,NA,23,CANCER 2014,0.0
9780074622933,0,820.0,20.0,NA,42,MHE,0.0
9780074622933,0,820.0,30.0,NA,21,MCGRAW-HILL EDUCATION (INDIA) LTD,0.0
9780074622933,0,820.0,20.0,NA,6,MCGRAW-HILL EDUCATION INDIA PVT.LTD - NEW DELHI,0.0
9780890069608,0,7057.4,30.0,NA,21,ARTECH HOUSE,0.0
9781580530644,0,9641.8,30.0,NA,21,ARTECH HOUSE,0.0
9789812458971,0,6500.0,33.0,NA,20,PAGE ONE,0.0
9788176257893,0,1200.0,50.0,NA,87,SARUP,0.0
9780074622933,0,820.0,20.0,NA,200,MHE,0.0
9780439471220,0,727.538,20.0,NA,188,PBC-DISTRIBUTORS,0.0
9781580530644,0,12138.0,32.0,NA,285,VYCO BOOKS,0.0
9780000003997,0,120.0,20.0,NA,23,THE LITTLE BIG MAN (HINDI),0.0
9780000011794,0,110.0,20.0,NA,23,BARAIN TEASERS,0.0
9780195699432,0,305.0,30.0,NA,21,OXFORD UNIVERSITY PRESS,0.0
9780863411281,0,6106.7,30.0,NA,21,IEE,0.0
9781580533010,0,7554.4,30.0,NA,21,ARTECH HOUSE,0.0
9781863513166,0,300.0,33.0,NA,20,SALLY MILNER PUBLISHING,0.0
9781542593175,0,974.0,0.0,NA,188,PBC-DISTRIBUTORS,0.0
9780890066423,0,2485.0,30.0,NA,21,ARTECH HOUSE,0.0
9781933804200,0,750.0,19.25,NA,9,SHROFF,2.0
9781490509945,0,853.0,28.0,NA,90,INGRAM SRECOM,104.0
9780000003416,0,485.0,20.0,NA,23,COLLINS COBUILD INTERMEDIATE ENG-ENG-HINDI DICTIONARY (HB),0.0
9780000003973,0,199.0,20.0,NA,23,GRANDPA'S SUITCASE OF STORIES,0.0
9780000011848,0,160.0,20.0,NA,23,A COMPLETE BIOGRAPHY OF ABRAHAM LINCOLN,0.0
9780750635202,0,11253.0,30.0,NA,21,ELSEVIER,0.0
9788176257947,0,475.0,50.0,NA,87,SARUP,0.0
9781439734889,0,1119.74,26.0,NA,188,PBC-DISTRIBUTORS,0.0
9781515010685,0,592.49,10.0,NA,188,PBC-DISTRIBUTORS,0.0
9781789971132,0,1214.4,47.0,NA,291,NEWGEN KNOWLEDGE,0.0
9788499361277,0,5596.5,25.0,NA,285,VYCO BOOKS,0.0
9781596931565,0,12096.0,30.0,NA,21,ARTECH HOUSE,0.0
9781529844627,1,661.86,0.0,NA,90,UKPAPERBACK,306.0
9788176257633,0,550.0,50.0,NA,87,SARUP,0.0
9781596931565,0,17571.2,32.0,NA,285,VYCO BOOKS,0.0
9780000004130,0,595.0,20.0,NA,23,UGC NET LAW EXAMINTION SOL PAPERS,0.0
9780000004130,0,0.0,30.0,NA,21,TOP DOWN,0.0
9780070090040,0,310.0,20.0,NA,42,MHE,0.0
9780070090040,0,295.0,20.0,NA,23,TMH,0.0
9788173192029,0,485.0,20.0,NA,6,NAROSA BOOK DISTRIBUTORS PVT LTD-NEW DELHI,0.0
9788173192029,0,475.0,20.0,NA,116,NAROSA PUBLISHING HOUSE,0.0
9788176257961,0,1200.0,30.0,NA,87,SARUP,0.0
9780000011732,0,80.0,20.0,NA,23,THE BEST OF ARABIAN NIGHTS(NEW),0.0
9780937938317,0,2495.0,33.0,NA,20,SNOW LION,0.0
9780824965891,0,350.0,20.0,NA,23,"SMART KIDS PUBLISHING, INC.",0.0
9781407547749,0,125.0,43.0,NA,99,PARRAGON,0.0
9788176258081,0,500.0,50.0,NA,87,SARUP,0.0
9780710626400,0,36281.0,30.0,NA,21,JANES,0.0
9780890065525,0,3180.8,30.0,NA,21,ARTECH HOUSE,0.0
9781876627751,0,2160.53,30.0,NA,21,WILEY,0.0
9781580530859,0,8647.8,30.0,NA,21,ARTECH HOUSE,0.0
9781596931268,0,15705.2,30.0,NA,21,ARTECH HOUSE,0.0
9781904910015,0,150.0,20.0,NA,23,STERLING,0.0
9788121803427,0,1250.0,20.0,NA,23,CHAUKHAMBA SANSKRIT PRATISHTHAN,0.0
9789352132973,0,500.0,19.25,NA,9,SHROFF,2.0
9781596931268,0,23120.0,32.0,NA,285,VYCO BOOKS,0.0
9780710610645,0,14413.0,30.0,NA,21,JANES,0.0
9780321811431,0,15426.2,30.0,NA,43,PEARSON,0.0
9788131937945,0,125.0,30.0,NA,169,B.JAIN REGULAR,0.0
9780070434493,0,335.0,20.0,NA,42,MHE,0.0
9780890068229,0,4060.8,30.0,NA,21,ARTECH HOUSE,0.0
9781593393403,0,650.0,30.0,NA,21,BRITANNICA,0.0
9781843360681,0,1941.2,28.5,NA,9,SHROFF,2.0
9788189940683,0,499.0,30.0,NA,21,GLOBAL  MEDIA,0.0
9780070434493,0,335.0,20.0,NA,90,IBH,500.0
9780195659344,0,495.0,20.0,NA,116,OXFORD UNIVERSITY PRESS,0.0
9788120339545,0,175.0,25.0,NA,131,RAJARAMAN & RAJARAMAN,0.0
9789357484404,0,99.0,40.0,NA,90,KOHLI-BOOK-DISTRIBUTORS,700.0
9780139618710,0,3865.0,30.0,NA,21,PEARSON (ORG),0.0
9781952457760,0,1907.0,30.0,NA,90,INGRAM UK,720.0
9788176255325,0,450.0,50.0,NA,87,SARUP,0.0
9780333917619,0,200.0,50.0,NA,6,LAXMI PUBLICATIONS-NEW DELHI,0.0
9781608071685,0,8647.8,30.0,NA,21,ARTECH HOUSE,0.0
9788183716734,0,540.0,20.0,NA,6,SCITECH PUBLICATIONS-CHENNAI,0.0
9780333917619,0,200.0,40.0,NA,68,MACMILLAN PUBLICATIONS,0.0
9780333917619,0,200.0,50.0,NA,52,MACMILLAN PUBLICATIONS,0.0
9781529833225,2,424.4,0.0,NA,90,UKPAPERBACK,276.0
9788176256704,0,900.0,50.0,NA,87,SARUP,0.0
9780000007780,0,160.0,20.0,NA,23,THE BALD BANDIT,0.0
9780000011510,0,499.0,20.0,NA,23,KITE RUNNER,0.0
9780500200674,0,204.165,33.0,NA,20,THAMES & HUDSON LTD,0.0
9788173191114,0,1100.0,20.0,NA,116,NAROSA PUBLISHING HOUSE,0.0
9788176255660,0,750.0,50.0,NA,87,SARUP,0.0
9780000003515,0,399.0,20.0,NA,23,#TO THE MOON,0.0
9780000003850,0,150.0,20.0,NA,23,THE GREATEST SALESMAN IN THE WORLD -HINDI,0.0
9788176255585,0,650.0,50.0,NA,87,SARUP,0.0
9789358017519,0,425.0,50.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9788189940140,0,499.0,30.0,NA,21,GLOBAL  MEDIA,0.0
9788131802076,82,250.0,20.0,NA,52,LAXMI PUBLICATIONS,0.0
9788173194757,0,480.0,20.0,NA,116,NAROSA PUBLISHING HOUSE,0.0
9780929355528,0,3826.35,30.0,NA,21,AMERICAN SOCIETY OF AGRICULTURAL ENGINEERS,0.0
9781931719612,0,3783.83,30.0,NA,21,ROXBURY,0.0
9789381159750,114,95.0,20.0,NA,52,LAXMI PUBLICATIONS,0.0
9780000003799,0,250.0,20.0,NA,23,MEIN KAMPF,0.0
9780000011701,0,595.0,20.0,NA,23,ENCYCLOPEDIA OF SCIENCE PROJECTS,0.0
9781505201161,0,1787.4,10.0,NA,188,PBC-DISTRIBUTORS,0.0
9780000004291,0,399.0,20.0,NA,23,JOURNEY UNDER THE MIDNIGHT SUN(LOCAL PRINT IND),0.0
9780000011398,0,299.0,20.0,NA,23,YADA YADA HI YOGI,0.0
9780205959884,0,14389.6,30.0,NA,43,PEARSON,0.0
9780321803214,0,15994.2,30.0,NA,43,PEARSON,0.0
9780890067680,0,2385.6,30.0,NA,21,ARTECH HOUSE,0.0
9788176257886,0,1200.0,20.0,NA,116,SARUP,0.0
9788176257886,0,1200.0,50.0,NA,87,SARUP,0.0
9789358016475,2,299.0,50.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9781542595797,0,1044.0,0.0,NA,188,PBC-DISTRIBUTORS,0.0
9781760122157,0,699.0,42.0,NA,204,SCHOLASTIC,0.0
9783864074660,0,350.0,50.0,NA,305,MISC/OTHERS,0.0
9789380162577,1,700.0,20.0,NA,263,ARISE,0.0
9780000011480,0,250.0,20.0,NA,23,WILCO INSPIRATIONAL CLASSICS SERIES,0.0
9780500130599,0,437.66,33.0,NA,20,,0.0
9781592239399,0,695.0,35.0,NA,32,SILVER DILPHIN,0.0
9781607107415,0,399.0,35.0,NA,32,THUNDER BAY PRESS,0.0
9788189940010,0,499.0,30.0,NA,21,GLOBAL  MEDIA,0.0
9788176256926,0,1800.0,50.0,NA,87,SARUP,0.0
9781542931465,0,661.338,10.0,NA,188,PBC-DISTRIBUTORS,0.0
9781785664113,0,862.0,10.0,NA,188,PBC-DISTRIBUTORS,0.0
